customer_id,interaction_date,interaction_type,channel,duration_minutes,resolved,satisfaction_score
CUST0000028,2024-11-06,Rate Plan Change,Email,1,1,2
CUST0000028,2024-09-05,Move In/Out,Email,5,1,1
CUST0000028,2024-01-12,Outage Report,Mobile App,4,1,4
CUST0000030,2024-10-30,Account Change,Chat,8,1,3
CUST0000030,2023-08-23,General Inquiry,In-Person,12,1,3
CUST0000030,2023-05-20,General Inquiry,Email,5,1,5
CUST0000030,2023-12-16,Payment Issue,Mobile App,7,0,3
CUST0000030,2024-10-05,Billing Inquiry,Chat,10,1,5
CUST0000030,2023-12-01,Account Change,In-Person,32,1,4
CUST0000030,2024-11-16,General Inquiry,Chat,34,1,2
CUST0000030,2024-09-15,Rate Plan Change,Web Portal,3,0,2
CUST0000030,2023-03-07,Outage Report,Phone,5,1,1
CUST0000030,2023-12-15,Move In/Out,Web Portal,10,1,2
CUST0000030,2023-08-29,Service Request,Phone,6,1,2
CUST0000030,2024-11-18,Account Change,Phone,14,1,3
CUST0000030,2023-07-25,Move In/Out,Email,1,0,5
CUST0000030,2024-10-06,Move In/Out,Chat,6,0,3
CUST0000030,2024-05-09,Service Request,Chat,5,0,3
CUST0000030,2024-06-05,Payment Issue,Phone,10,1,4
CUST0000030,2024-11-04,Move In/Out,Phone,2,1,5
CUST0000030,2024-08-10,Outage Report,Web Portal,1,0,3
CUST0000030,2023-09-11,Rate Plan Change,Email,5,1,3
CUST0000030,2023-05-08,General Inquiry,Mobile App,1,1,5
CUST0000031,2023-07-21,Move In/Out,Web Portal,3,1,4
CUST0000031,2024-03-09,Service Request,Email,8,1,5
CUST0000031,2023-07-18,Account Change,In-Person,30,1,1
CUST0000031,2023-05-04,General Inquiry,In-Person,1,1,4
CUST0000031,2023-08-05,Outage Report,Mobile App,6,1,4
CUST0000031,2024-01-21,Rate Plan Change,Email,4,1,3
CUST0000031,2023-05-23,Billing Inquiry,Phone,1,1,5
CUST0000031,2023-09-10,Account Change,Email,9,1,3
CUST0000032,2023-05-16,Account Change,Mobile App,6,1,3
CUST0000032,2023-06-10,Service Request,Email,12,1,5
CUST0000032,2024-06-20,Rate Plan Change,Phone,4,0,3
CUST0000032,2024-05-21,General Inquiry,Mobile App,9,1,4
CUST0000032,2024-09-05,Payment Issue,Email,10,0,4
CUST0000032,2024-12-01,Service Request,Web Portal,1,0,5
CUST0000032,2024-01-04,Service Request,Phone,2,0,3
CUST0000032,2024-07-21,Billing Inquiry,Phone,5,1,3
CUST0000032,2024-01-20,Meter Issue,In-Person,1,1,3
CUST0000032,2024-07-04,Billing Inquiry,In-Person,2,1,5
CUST0000032,2024-12-04,Billing Inquiry,Email,7,1,3
CUST0000033,2024-01-06,Billing Inquiry,Phone,13,1,3
CUST0000033,2023-09-06,Service Request,Web Portal,1,1,4
CUST0000033,2024-10-29,Meter Issue,Web Portal,21,0,2
CUST0000034,2024-08-14,Account Change,Web Portal,28,1,4
CUST0000034,2023-10-19,Billing Inquiry,Email,1,1,4
CUST0000034,2024-12-19,Account Change,Web Portal,1,1,2
CUST0000035,2023-11-29,Meter Issue,Chat,1,0,1
CUST0000035,2024-01-22,Payment Issue,Mobile App,2,1,5
CUST0000036,2023-10-18,Outage Report,Phone,2,1,3
CUST0000036,2024-09-11,Meter Issue,Email,1,1,5
CUST0000036,2024-08-29,Rate Plan Change,Web Portal,8,1,2
CUST0000036,2023-11-11,Payment Issue,Chat,16,1,4
CUST0000037,2023-09-26,Outage Report,Chat,4,1,4
CUST0000037,2023-01-20,Payment Issue,Email,4,1,2
CUST0000037,2024-01-13,Billing Inquiry,Mobile App,1,1,2
CUST0000037,2023-10-02,Billing Inquiry,Phone,9,1,5
CUST0000037,2024-06-04,Meter Issue,Web Portal,4,1,3
CUST0000037,2024-10-21,Payment Issue,Email,2,1,5
CUST0000037,2024-02-11,Outage Report,Phone,24,1,3
CUST0000037,2023-05-21,Move In/Out,In-Person,2,0,3
CUST0000037,2023-09-11,General Inquiry,Email,15,0,4
CUST0000037,2024-07-23,Billing Inquiry,Phone,20,1,4
CUST0000037,2024-10-10,Move In/Out,Web Portal,4,1,4
CUST0000037,2024-05-13,Move In/Out,Email,12,1,2
CUST0000038,2024-04-10,Billing Inquiry,Web Portal,2,1,4
CUST0000038,2023-12-06,Meter Issue,Web Portal,7,1,4
CUST0000039,2023-01-16,Account Change,Web Portal,4,1,4
CUST0000039,2023-06-19,Billing Inquiry,Chat,1,1,3
CUST0000039,2024-01-01,Rate Plan Change,Web Portal,15,1,5
CUST0000039,2024-10-20,Move In/Out,Mobile App,12,1,5
CUST0000039,2023-09-27,Rate Plan Change,Phone,7,1,2
CUST0000039,2024-10-24,Account Change,Email,5,1,4
CUST0000039,2024-04-20,Service Request,Chat,1,1,1
CUST0000039,2023-11-28,Service Request,Email,1,1,4
CUST0000040,2024-08-22,Service Request,Phone,6,1,4
CUST0000041,2023-02-22,Rate Plan Change,Phone,66,0,4
CUST0000041,2024-08-08,Rate Plan Change,Phone,1,0,1
CUST0000041,2024-02-25,Payment Issue,Chat,7,1,5
CUST0000041,2024-01-04,Rate Plan Change,Email,8,1,3
CUST0000041,2024-01-07,General Inquiry,Email,13,1,4
CUST0000041,2024-05-27,General Inquiry,Phone,5,1,3
CUST0000041,2023-07-07,Payment Issue,Chat,11,1,1
CUST0000041,2023-07-22,General Inquiry,Web Portal,4,1,5
CUST0000041,2024-12-07,Service Request,In-Person,9,1,4
CUST0000042,2024-09-04,General Inquiry,Phone,17,1,4
CUST0000042,2023-06-08,Rate Plan Change,Web Portal,1,1,4
CUST0000042,2023-06-03,Payment Issue,Chat,7,1,2
CUST0000042,2023-04-18,Billing Inquiry,Email,16,1,5
CUST0000042,2023-03-02,Payment Issue,Phone,12,1,1
CUST0000043,2023-03-12,Account Change,Phone,6,1,4
CUST0000045,2023-08-15,Meter Issue,Email,16,1,3
CUST0000050,2023-04-13,Service Request,Phone,8,0,3
CUST0000050,2024-02-01,Payment Issue,Phone,5,1,4
CUST0000050,2023-10-31,Rate Plan Change,Mobile App,3,1,2
CUST0000050,2023-11-12,Billing Inquiry,Mobile App,11,1,2
CUST0000050,2023-11-24,Move In/Out,Mobile App,1,0,5
CUST0000050,2024-07-24,General Inquiry,Mobile App,6,1,5
CUST0000051,2023-06-11,Billing Inquiry,Phone,8,1,2
CUST0000051,2023-08-28,Move In/Out,Web Portal,1,1,3
CUST0000051,2024-04-30,Outage Report,Email,1,1,3
CUST0000051,2023-09-25,Rate Plan Change,In-Person,16,1,1
CUST0000051,2023-01-27,Move In/Out,Web Portal,10,1,4
CUST0000051,2024-06-29,Service Request,Mobile App,11,1,4
CUST0000051,2024-01-25,Payment Issue,Email,8,1,4
CUST0000051,2023-03-30,General Inquiry,Chat,1,1,5
CUST0000052,2023-12-04,General Inquiry,Email,5,0,3
CUST0000053,2023-10-20,Payment Issue,Web Portal,16,1,1
CUST0000053,2023-01-12,Move In/Out,Chat,1,1,5
CUST0000053,2024-04-26,Account Change,Phone,22,1,3
CUST0000053,2024-02-28,Outage Report,Email,14,1,4
CUST0000053,2024-06-27,Payment Issue,Web Portal,16,1,3
CUST0000053,2024-12-07,Account Change,Phone,4,1,3
CUST0000053,2024-11-09,Outage Report,Web Portal,1,1,1
CUST0000053,2023-11-09,Service Request,Email,4,1,4
CUST0000053,2023-06-12,Account Change,Phone,4,1,4
CUST0000053,2024-08-30,Outage Report,Mobile App,10,1,1
CUST0000055,2024-08-31,Billing Inquiry,Email,12,1,3
CUST0000056,2024-01-17,Meter Issue,Phone,1,0,3
CUST0000056,2024-04-15,Move In/Out,Mobile App,24,1,4
CUST0000056,2023-11-02,Meter Issue,Phone,8,1,5
CUST0000056,2024-08-18,Account Change,Email,8,0,4
CUST0000056,2024-04-26,General Inquiry,Chat,7,1,4
CUST0000056,2024-05-02,General Inquiry,Web Portal,1,1,3
CUST0000056,2024-03-29,Payment Issue,Phone,9,1,2
CUST0000056,2024-08-01,Meter Issue,Mobile App,2,1,5
CUST0000057,2024-11-30,Service Request,Web Portal,8,1,1
CUST0000058,2024-11-21,Account Change,Phone,7,1,4
CUST0000058,2023-10-30,Account Change,Email,2,1,1
CUST0000058,2024-10-23,Account Change,Phone,10,1,5
CUST0000058,2024-03-08,Payment Issue,Phone,1,1,5
CUST0000058,2024-05-27,Move In/Out,Web Portal,22,1,5
CUST0000058,2024-11-24,Meter Issue,Email,3,1,1
CUST0000058,2024-01-12,Billing Inquiry,Email,10,1,5
CUST0000058,2023-12-04,Outage Report,Phone,3,1,3
CUST0000059,2024-04-10,General Inquiry,Chat,6,1,2
CUST0000059,2024-02-11,Service Request,Chat,1,1,4
CUST0000059,2024-06-14,Move In/Out,Web Portal,1,1,5
CUST0000059,2024-03-08,Payment Issue,Web Portal,12,1,5
CUST0000059,2024-08-06,Billing Inquiry,Phone,1,1,3
CUST0000059,2024-10-25,Move In/Out,Web Portal,2,1,5
CUST0000059,2024-05-23,Outage Report,Phone,7,1,3
CUST0000059,2023-07-14,Rate Plan Change,Email,1,1,5
CUST0000060,2024-10-04,Account Change,Web Portal,1,1,4
CUST0000060,2024-02-08,Service Request,Email,12,1,4
CUST0000060,2023-09-23,Payment Issue,Mobile App,1,0,4
CUST0000060,2023-08-19,Billing Inquiry,Phone,10,1,4
CUST0000060,2024-09-03,Payment Issue,Web Portal,1,1,3
CUST0000060,2024-10-31,Account Change,Chat,4,0,1
CUST0000060,2024-08-01,Service Request,Email,37,1,3
CUST0000060,2023-05-06,Billing Inquiry,Phone,1,1,4
CUST0000060,2024-07-19,Outage Report,Phone,14,1,3
CUST0000060,2023-01-17,Move In/Out,Web Portal,2,0,2
CUST0000060,2023-07-13,Service Request,Email,6,1,1
CUST0000060,2023-08-10,Service Request,Email,1,1,4
CUST0000060,2023-07-21,Rate Plan Change,Web Portal,6,1,5
CUST0000060,2024-09-13,Billing Inquiry,Phone,12,1,2
CUST0000060,2023-01-22,Outage Report,Web Portal,2,1,5
CUST0000060,2023-11-04,Account Change,Phone,5,1,5
CUST0000060,2024-12-21,General Inquiry,Web Portal,9,1,3
CUST0000060,2024-12-27,Service Request,Phone,12,1,4
CUST0000061,2024-02-16,Meter Issue,Phone,9,1,5
CUST0000062,2024-08-02,General Inquiry,Phone,2,1,3
CUST0000062,2024-05-05,Rate Plan Change,Phone,7,0,5
CUST0000062,2024-07-24,Payment Issue,Web Portal,1,1,5
CUST0000062,2024-12-14,Rate Plan Change,Phone,18,1,4
CUST0000066,2024-12-30,Billing Inquiry,Phone,7,1,4
CUST0000066,2023-10-16,General Inquiry,Web Portal,18,1,1
CUST0000066,2023-09-30,Meter Issue,Phone,5,1,2
CUST0000066,2024-11-08,Billing Inquiry,Chat,7,1,5
CUST0000066,2024-08-13,Outage Report,Email,2,1,4
CUST0000066,2023-11-21,Outage Report,Web Portal,1,1,5
CUST0000066,2024-08-21,Account Change,Email,16,1,3
CUST0000066,2023-04-14,General Inquiry,Email,8,1,5
CUST0000066,2023-08-29,General Inquiry,Web Portal,1,1,3
CUST0000066,2023-01-26,Rate Plan Change,Web Portal,14,1,5
CUST0000066,2024-02-19,Account Change,Phone,10,1,5
CUST0000066,2024-07-30,Service Request,Phone,1,0,4
CUST0000067,2023-12-14,Account Change,Phone,12,0,2
CUST0000067,2023-12-31,Rate Plan Change,Phone,10,1,3
CUST0000067,2023-11-11,Account Change,Web Portal,12,1,5
CUST0000067,2024-09-08,Service Request,Web Portal,15,1,4
CUST0000067,2024-11-24,Move In/Out,Chat,19,1,5
CUST0000067,2024-03-25,Payment Issue,Phone,4,0,4
CUST0000067,2024-10-26,Service Request,Web Portal,19,1,5
CUST0000069,2024-02-27,Payment Issue,Mobile App,1,1,3
CUST0000069,2023-12-10,Outage Report,Web Portal,1,1,4
CUST0000069,2023-05-10,Payment Issue,Phone,14,0,2
CUST0000069,2023-11-28,Rate Plan Change,Phone,6,1,3
CUST0000069,2024-03-07,General Inquiry,Email,1,1,1
CUST0000069,2023-11-27,Service Request,Phone,1,0,3
CUST0000069,2024-12-29,General Inquiry,Phone,7,1,1
CUST0000069,2024-10-11,Meter Issue,Mobile App,1,1,5
CUST0000069,2023-06-11,Payment Issue,Email,5,1,3
CUST0000069,2024-08-10,Account Change,Chat,11,1,4
CUST0000069,2024-07-24,Move In/Out,Web Portal,7,0,4
CUST0000069,2023-01-14,Move In/Out,Email,7,1,4
CUST0000069,2023-11-30,Payment Issue,Email,1,1,4
CUST0000069,2023-04-01,General Inquiry,Web Portal,7,1,5
CUST0000069,2024-11-28,Billing Inquiry,In-Person,41,1,2
CUST0000069,2024-12-14,Move In/Out,Web Portal,1,1,4
CUST0000069,2023-08-05,General Inquiry,Web Portal,1,1,3
CUST0000070,2023-11-17,Account Change,Phone,14,0,3
CUST0000070,2024-08-13,Account Change,Phone,9,1,3
CUST0000070,2023-01-19,Payment Issue,Email,24,1,5
CUST0000070,2023-08-02,Move In/Out,Phone,18,0,4
CUST0000071,2023-09-23,Rate Plan Change,Web Portal,11,1,2
CUST0000071,2024-09-23,Account Change,Phone,6,1,1
CUST0000071,2023-07-26,Service Request,Web Portal,8,1,5
CUST0000071,2023-06-28,Account Change,Phone,1,1,5
CUST0000071,2024-05-07,General Inquiry,Web Portal,20,1,3
CUST0000071,2023-03-28,Service Request,Web Portal,8,1,5
CUST0000072,2024-12-04,Meter Issue,Web Portal,9,1,5
CUST0000072,2023-03-22,Rate Plan Change,Phone,18,1,3
CUST0000072,2023-11-24,Billing Inquiry,Phone,7,1,5
CUST0000074,2023-06-02,Payment Issue,Chat,7,0,3
CUST0000074,2023-04-14,General Inquiry,Web Portal,1,0,3
CUST0000075,2023-03-28,General Inquiry,Phone,19,1,4
CUST0000075,2024-09-14,Billing Inquiry,Email,30,1,3
CUST0000075,2023-06-08,Outage Report,Email,34,1,4
CUST0000077,2023-12-27,Billing Inquiry,Web Portal,4,0,3
CUST0000077,2024-06-04,Payment Issue,Chat,35,1,3
CUST0000077,2024-04-27,Service Request,Email,7,1,1
CUST0000077,2024-04-29,Outage Report,Web Portal,7,1,4
CUST0000077,2024-07-05,Service Request,Phone,24,1,4
CUST0000077,2023-07-10,Service Request,Phone,43,1,4
CUST0000077,2023-11-27,Rate Plan Change,Phone,1,1,2
CUST0000077,2023-11-14,Payment Issue,Phone,20,1,1
CUST0000077,2024-09-09,Meter Issue,In-Person,12,1,3
CUST0000077,2024-03-16,Meter Issue,Chat,9,1,3
CUST0000077,2024-09-07,General Inquiry,Mobile App,14,1,3
CUST0000078,2024-11-09,Outage Report,Phone,15,1,4
CUST0000078,2023-04-15,Meter Issue,Mobile App,1,1,4
CUST0000078,2023-02-16,Service Request,Mobile App,4,1,4
CUST0000078,2024-01-13,Billing Inquiry,In-Person,7,1,3
CUST0000078,2024-04-25,Billing Inquiry,Chat,1,1,4
CUST0000078,2024-10-22,Rate Plan Change,Chat,10,1,3
CUST0000078,2023-07-05,Rate Plan Change,Web Portal,1,0,4
CUST0000078,2024-04-30,Meter Issue,Chat,4,0,1
CUST0000078,2023-02-24,General Inquiry,Phone,2,1,5
CUST0000078,2023-04-04,Meter Issue,Phone,9,0,4
CUST0000078,2023-03-01,Outage Report,Web Portal,11,1,1
CUST0000078,2023-03-02,Outage Report,Email,16,1,1
CUST0000078,2024-08-05,Move In/Out,Phone,3,1,3
CUST0000079,2024-11-09,Account Change,Chat,5,1,2
CUST0000079,2023-08-16,Rate Plan Change,Web Portal,2,0,1
CUST0000079,2023-10-10,Move In/Out,Email,7,1,4
CUST0000079,2024-10-03,Meter Issue,Mobile App,7,1,4
CUST0000079,2023-10-29,Rate Plan Change,Phone,11,1,5
CUST0000079,2024-09-01,Service Request,In-Person,5,1,2
CUST0000080,2023-02-12,Payment Issue,Phone,11,1,3
CUST0000080,2024-01-16,General Inquiry,Web Portal,9,1,2
CUST0000080,2024-06-21,Move In/Out,Email,3,1,5
CUST0000081,2024-01-10,Move In/Out,Web Portal,24,1,4
CUST0000081,2024-07-27,Billing Inquiry,Email,14,1,4
CUST0000082,2023-01-27,Account Change,Web Portal,1,1,4
CUST0000082,2023-08-18,Outage Report,Web Portal,14,1,4
CUST0000082,2024-12-27,Rate Plan Change,Email,4,0,5
CUST0000082,2023-08-20,Move In/Out,Phone,8,1,4
CUST0000082,2023-10-14,Service Request,Web Portal,5,1,4
CUST0000082,2023-08-24,Rate Plan Change,Email,3,0,1
CUST0000082,2023-07-01,Move In/Out,Chat,2,1,3
CUST0000082,2024-03-12,Outage Report,Email,5,1,2
CUST0000082,2023-02-07,Meter Issue,Phone,3,1,3
CUST0000082,2024-12-21,General Inquiry,Phone,21,1,2
CUST0000082,2023-11-07,Outage Report,Email,12,1,3
CUST0000082,2024-03-17,Account Change,Email,2,1,4
CUST0000082,2024-08-27,Payment Issue,In-Person,13,1,3
CUST0000083,2024-11-14,Outage Report,Phone,19,1,3
CUST0000084,2024-12-09,Outage Report,Phone,3,1,4
CUST0000084,2023-02-26,Outage Report,Web Portal,17,1,3
CUST0000084,2024-08-02,Billing Inquiry,Mobile App,1,0,2
CUST0000084,2024-01-22,Move In/Out,Email,6,0,2
CUST0000084,2024-09-15,Account Change,In-Person,13,1,4
CUST0000086,2024-09-10,Service Request,Phone,1,1,5
CUST0000086,2024-05-01,General Inquiry,Phone,1,1,2
CUST0000086,2024-09-18,General Inquiry,Chat,15,0,2
CUST0000086,2024-11-02,Account Change,Email,8,1,5
CUST0000086,2024-04-10,Billing Inquiry,Email,1,0,2
CUST0000086,2023-03-22,Billing Inquiry,Mobile App,2,1,4
CUST0000086,2023-07-02,Move In/Out,Email,2,1,5
CUST0000086,2023-05-05,Service Request,Phone,4,0,2
CUST0000086,2023-04-11,Move In/Out,Phone,4,1,4
CUST0000086,2023-12-12,Outage Report,Chat,2,1,3
CUST0000087,2024-08-16,Payment Issue,Email,1,0,5
CUST0000087,2023-07-26,Rate Plan Change,Email,7,0,5
CUST0000088,2023-11-12,Outage Report,Web Portal,11,1,2
CUST0000089,2023-01-22,Rate Plan Change,Web Portal,10,1,5
CUST0000089,2023-12-07,Meter Issue,Phone,4,1,4
CUST0000089,2023-10-04,Outage Report,Email,6,1,3
CUST0000089,2023-08-28,Payment Issue,Phone,1,1,4
CUST0000089,2024-03-31,Billing Inquiry,Chat,4,1,4
CUST0000089,2023-06-17,Rate Plan Change,Web Portal,15,1,4
CUST0000089,2023-04-14,Outage Report,Chat,7,1,4
CUST0000089,2023-08-22,General Inquiry,Email,5,0,4
CUST0000089,2024-04-14,Service Request,Phone,1,1,5
CUST0000089,2023-03-13,Rate Plan Change,Chat,18,0,5
CUST0000090,2024-08-25,Billing Inquiry,Phone,3,0,4
